"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Imaging Burned Areas and Fire Severity in Mediterranean Fragmented Ecosystems Using Sentinel-1 and Sentinel-2: The Case Study of Tortoli–Ogliastra Fire (Sardinia)","R. Lasaponara; C. Fattore; G. Modica","Institute of Methodologies for Environmental Analysis, National Research Council, Tito, Potenza, Italy; Institute of Methodologies for Environmental Analysis, National Research Council, Tito, Potenza, Italy; Department of Veterinary Sciences, University of Messina, Messina, Italy",IEEE Geoscience and Remote Sensing Letters,"9 Nov 2023","2023","20","","1","5","The study aims to explore the added value of the joint use of Sentinel-1 (S1) and Sentinel-2 (S2) data for assessing burn severity in heterogeneous, fragmented ecosystems. The importance of this aim lies in the fact that for both S2 and S1 (as for all the synthetic aperture radar (SAR) C-bands), the impact of fire was found to cause ambiguous effects in complex and fragmented ecosystems. For our investigation, the effectiveness of S1 and S2 fire metrics was first statistically analyzed using ISODATA coupled with field surveys conducted for a fire that occurred on 13 July 2019 in Sardinia. Later, to automatically map burn areas and categorize fire severity, S1 and S2 fire metrics were integrated through a multilevel classification performed at a pixel and feature level. Results were successful (accuracy higher than 94%) compared with independent data sets and in situ investigations.","1558-0571","","10.1109/LGRS.2023.3324945","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10286844","Burned area;fire severity;Mediterranean shrubs;multilevel classification;spatial autocorrelation;synthetic aperture radar (SAR);wildfires","Measurement;Vegetation mapping;Ecosystems;Synthetic aperture radar;Forestry;Geoscience and remote sensing;Indexes","","6","","28","CCBY","17 Oct 2023","2023","","IEEE","IEEE Journals"
"Scanning characteristics of Aperture Coupled Fed Fragmented Microstrip arrays","N. Herscovici; B. Tomasic; J. Ginn; T. Donisi","Sensors Directorate, Air Force Research Laboratory, Hanscom Air Force Base, MA, USA; Sensors Directorate, Air Force Research Laboratory, Hanscom Air Force Base, MA, USA; University of Central Florida, Orlando, FL, USA; Ansoft Corporation, Pittsburgh, PA, USA",2009 IEEE Antennas and Propagation Society International Symposium,"24 Jul 2009","2009","","","1","4","The scanning characteristics of a certain class of Aperture Coupled Fed Fragmented Microstrip Antennas are presented. This type of antenna exhibits relatively wide-band performance and its scanning characteristics are investigated.","1947-1491","978-1-4244-3647-7","10.1109/APS.2009.5171957","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5171957","","Microstrip antenna arrays;Microstrip antennas;Aperture antennas;Performance analysis;Sensor arrays;Aperture coupled antennas;Analytical models;Frequency;Design optimization;Bandwidth","","1","1","1","IEEE","24 Jul 2009","1-5 June 2009","1-5 June 2009","IEEE","IEEE Conferences"
"The magnets of the GSI fragment separator","B. Langenbeck; H. Gaiser; H. Geissel; F. Klos; G. Morita; G. Munzenberg; I. Zweig","GSI, Darmstadt, Germany; GSI, Darmstadt, Germany; GSI, Darmstadt, Germany; GSI, Darmstadt, Germany; GSI, Darmstadt, Germany; GSI, Darmstadt, Germany; GSI, Darmstadt, Germany",IEEE Transactions on Magnetics,"6 Aug 2002","1994","30","4","2507","2510","The fragment separator is a device for producing and separating exotic nuclear beams. The exotic nuclei can be investigated directly, or the secondary beams can be injected into the storage-cooler ring, or delivered to targets in the experimental caves. The magnets of the spectrometer and the equipment used to measure the magnetic fields are described. Results of the measurements and operational experience with the laminated magnets are reported.<>","1941-0069","","10.1109/20.305787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=305787","","Magnets;Particle separators;Eddy currents;Spectroscopy;Magnetic separation;Isotopes;Synchrotrons;Storage rings;Structural beams;Apertures","","1","","6","IEEE","6 Aug 2002","July 1994","","IEEE","IEEE Journals"
"Millimeter-Wave Ultrahigh Resolution SAR Image Classification Based on a New Feature Set","W. Wu; X. Li; H. Guo; L. Liang","Key Laboratory of Digital Earth Sciences, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Sciences, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Digital Earth Sciences, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China",IEEE Geoscience and Remote Sensing Letters,"30 Jul 2018","2018","15","8","1204","1208","Aiming at the problems and prospects in millimeter-wave ultrahigh resolution synthetic aperture radar applications, we have developed a method with a new feature set for sophisticated classification of large images. It includes innovative parameters derived from different kinds of spectral and characteristic signatures, such as the correlation signature, radial spectrum, and angular spectrum. These features can mine repetitive information from the fragmented patterns and enhance the texture description in different aspects. In the experiment, the proposed feature set achieves 89% overall accuracy which is 25% higher compared with the gray-level co-occurrence matrix feature set. The four new features contribute to over 50% of the accuracy improvement with a significant increase of the accuracy for vehicles and show a fair performance for all the categories.","1558-0571","","10.1109/LGRS.2018.2830794","National Natural Science Foundation of China(grant numbers:41601361); Director Program through RADI, CAS(grant numbers:Y6SJ1700CX); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8360070","Feature extraction;image classification;ultrahigh resolution (UHR) synthetic aperture radar (SAR)","Synthetic aperture radar;Feature extraction;Image resolution;Manganese;Correlation;Scattering;Optical imaging","","1","","14","IEEE","16 May 2018","Aug. 2018","","IEEE","IEEE Journals"
"Reflectarray Design With Similarity-Shaped Fragmented Sub-Wavelength Elements","J. L. T. Ethier; D. A. McNamara; M. R. Chaharmir; J. Shaker","University of Ottawa, Ottawa, Ontario, Canada; University of Ottawa, Ottawa, Ontario, Canada; Communications Research Centre Canada (CRC), Ottawa, Ontario, Canada; Communications Research Centre Canada (CRC), Ottawa, Ontario, Canada",IEEE Transactions on Antennas and Propagation,"1 Sep 2014","2014","62","9","4498","4509","A new technique for synthesizing reflectarray antennas is presented. It utilizes fragmented elements in a manner that allows the elements of the reflectarray to be shaped-optimized so that a high degree of geometrical similarity is maintained between adjacent elements. The implication is that in a reflectarray of such elements each element will see an electromagnetic environment that more closely emulates the infinite periodic one used to compute the element properties. We show experimentally that this indeed results in aperture efficiencies closely approaching the upper bounds achievable for some selected feed system, and offers a significant improvement over that obtained with conventional reflectarrays (that is, those not using similarity-synthesized fragmented elements). It is also shown that a reflectarray surface that uses fragmented elements can be simultaneously patterned with a visual image while still closely maintaining the desired reflection phase from its surface to yield a high-gain antenna.","1558-2221","","10.1109/TAP.2014.2330578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6832513","Aperture efficiency;fragmented similarity-optimized reflectarray elements;mosaic reflectarray;sub-wavelength elements","Reflection;Shape;Finite element analysis;Apertures;Surface impedance;Optimization;Databases","","28","","40","IEEE","12 Jun 2014","Sept. 2014","","IEEE","IEEE Journals"
"Autofocus Algorithm for Real-Time Correction of Residual RCM Based on ANCPS","Y. Xie; L. Chen; F. Zhang; Y. Xu; L. Yang","National Key Laboratory of Microwave Imaging, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; National Key Laboratory of Microwave Imaging, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; National Key Laboratory of Microwave Imaging, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; National Key Laboratory of Microwave Imaging, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; National Key Laboratory of Microwave Imaging, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Geoscience and Remote Sensing,"13 Feb 2025","2025","63","","1","16","With synthetic aperture radar (SAR) systems being developed with miniaturization, lightweight, low-cost, high-resolution, and real-time capabilities, the scope of their application has expanded to some lightweight platforms that cannot carry a high-precision position and orientation system (POS) and whose trajectories are susceptible to interference. This often results in residual range cell migration (RCM) exceeding several or even dozens of range resolution cells, which notably degrades the performance of traditional autofocus algorithms and seriously affects the quality of real-time imaging. Considering this, we propose a real-time residual RCM correction scheme based on the autocorrelated normalized cross-power spectrum (ANCPS). First, the range-compressed image is segmented into blocks based on the azimuth and range. The ANCPS is then used to estimate the optimal residual RCM for each subblock. Second, the optimal segment is selected from the residual RCM curve fragments estimated by various subblocks. Finally, the residual RCM fragments are spliced and filtered to correct the complete data. When the algorithm is deployed on a GPU platform, it only takes 1.39 s to process an  $8\times 40$  K high-resolution original SAR image, and the calculation time is reduced by 94.6% compared with only using a CPU for calculation. The experimental results demonstrate that the proposed residual RCM correction scheme has good convergence, can achieve subpixel residual RCM compensation without iteration and interpolation, has a simple calculation process, is efficient, and has strong parallelism. It is thus suitable for deployment in GPUs and is conducive to realizing real-time SAR autofocus at a low cost and with a high resolution.","1558-0644","","10.1109/TGRS.2025.3537865","National Key Research and Development Program of China(grant numbers:2022YFB3901601); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10885372","Autocorrelated normalized cross-power spectrum (ANCPS);correction of range cell migration (RCM);parallel computing;synthetic aperture radar (SAR) real-time autofocus","Image segmentation;Imaging;Graphics processing units;Radar imaging;Apertures;Real-time systems;Robustness;Trajectory;Synthetic aperture radar;Field programmable gate arrays","","","","35","IEEE","13 Feb 2025","2025","","IEEE","IEEE Journals"
"Sensitivity Analysis of Sub-Aperture Design for Optically-Sparse Primary Mirrors Used in Electro-Optical Sensing for Earth Observations","A. Ghosh; A. A. Kumar; T. Chakravarty; A. Pal; P. Balamuralidhar","Embedded Devices & Intelligent Systems, TCS Research, India; Embedded Devices & Intelligent Systems, TCS Research, India; Embedded Devices & Intelligent Systems, TCS Research, India; Embedded Devices & Intelligent Systems, TCS Research, India; Embedded Devices & Intelligent Systems, TCS Research, India",IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium,"5 Sep 2024","2024","","","6316","6321","Any high spatial resolution space-borne electro-optical sensing system operating in long wavelengths, like Earth-observation facilities operating in the Longwave Infrared are subjected to an inherent design and implementation challenge of deploying large monolithic primary aperture mirrors. To outflank this issue, many present-date missions design and commission lightweight segmented mirrors, mostly with equal sized sub-apertures. To go one step ahead, these sub-apertures could be of non-uniform sizes, in a given proportion, thereby ensuring an even smaller and lighter primary, with a marginal compromise in imaging quality. However, a fragmented mirror is very sensitive to failure of one or more of the sub-apertures, in some random fashion (most likely being hit by space debris or surge of high energy particles) or in a cluster (possibly due to failure of the actuators or control system). In such scenarios, the system suffers loss of the high-frequency components to various extents, so that the edge detection in the reconstruction process (deconvolution) becomes questionable. This is particularly true for the central sub-aperture, rendering it as the most critical component in the partially-filled primary aperture design. In such cases, the imaging system malfunctions as a whole, thereby defeating the purpose of designing of such ultra-lightweight optically-sparse primary aperture mirror with non-uniform sized sub-apertures for satellite-based sensing systems.","2153-7003","979-8-3503-6032-5","10.1109/IGARSS53475.2024.10642819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10642819","Electro-optical sensors;remote sensing;partially-filled primary aperture mirror;Point Spread Function;Peak Signal-to-Noise Ratio;Structural Similarity Index Measure","Optical design;Space debris;Apertures;Optical variables measurement;Optical imaging;Mirrors;Optical sensors","","1","","24","IEEE","5 Sep 2024","7-12 July 2024","7-12 July 2024","IEEE","IEEE Conferences"
"Design and Test of a Half-Aperture Canted-Cosine-Theta Multipole Prototype Magnet for the HIAF FRagment Separator","Y. Liang; W. Wu; E. Mei; W. You; J. Lu; X. Ou; Q. Yao; L. Ma","Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China; Institute of Modern Physics (IMP), Chinese Academy of Sciences (CAS), Lanzhou, China",IEEE Transactions on Applied Superconductivity,"14 Mar 2022","2022","32","6","1","5","A novel Canted-Cosine-Theta (CCT) coil technology is first proposed and applied to the HIAF (High Intensity heavy-ion Accelerator Facility) FRagment Separator, which can offer an arbitrary multipole fields and meet the requirements of high magnetic stiffness (25 Tm). In this paper, a half-aperture CCT multipole prototype magnet was built and successfully tested by the Superconducting Magnet Group at Institute of Modern Physics (IMP). This magnet consists of four CCT formers that produces the gradients of 20 T/m@500 A and 120 T/m2@385 A, with a clear bore diameter of 200 mm.Two types of conductor placement methods are chosen and wound into the grooves of formers. The goal of the R&D of prototype is to verify the fabrication process, including coil winding, joints, assembly and impregnation. The detailed design and analysis for the half-aperture prototype magnet will be presented, along with results for the first stage of tests.","1558-2515","","10.1109/TASC.2022.3152964","Strategic Priority Research Program of Chinese Academy of Sciences(grant numbers:XDB25000000); National Key R&D Program of China(grant numbers:2019YFA0405400); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9720213","Cable;Canted-Cosine-Theta (CCT);HIAF;multipole;superconducting magnets","Superconducting magnets;Prototypes;Wires;Conductors;Windings;Magnetic separation;Magnetomechanical effects","","11","","11","IEEE","23 Feb 2022","Sept. 2022","","IEEE","IEEE Journals"
"Non-Destructive Testing of the Rails Rolling Surface and Joints with Synthetic Aperture Radar","M. Chizh; A. Zhuravlev; V. Razevig; S. Ivashov","Remote Sensing Laboratory, Bauman Moscow State Technical University, Moscow, Russia; Remote Sensing Laboratory, Bauman Moscow State Technical University, Moscow, Russia; Remote Sensing Laboratory, Bauman Moscow State Technical University, Moscow, Russia; Remote Sensing Laboratory, Bauman Moscow State Technical University, Moscow, Russia",2020 21st International Radar Symposium (IRS),"13 Nov 2020","2020","","","112","116","This paper explores the possibility of using a synthetic aperture radar to detect surface defects of rails and measure parameters of rail junctions. Experimental data were obtained with a setup consisting of a two-coordinate electromechanical scanner and a radar emitting continuous stepped-frequency signal in the range of 22.2 - 26.2 GHz. As an object of study, fragments of narrow-gauge rails were used, in which surface defects of various sizes and depths were created. A phase method for radar signal processing based on the backward propagation of its wavefront was developed, with which radar images of rails with defects were obtained. Experimental studies have shown that the developed rail surface imaging method allows detecting the presence and measuring characteristics of cracks on the tread, cleavages of the railhead, the width of the joint gap and the magnitude of the vertical step at the rails joint. High accuracy and sensitivity of the radar method, confirmed with the contact measurements matching, allow using it for fast noncontact diagnostics of the rails condition.","2155-5753","978-83-949421-5-1","10.23919/IRS48640.2020.9253797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9253797","microwave imaging;nondestructive testing;radar imaging;radar measurements;rail inspection;railway safety;synthetic aperture radar","Rails;Radar measurements;Surface waves;Radar imaging;Surface cracks;Synthetic aperture radar;Testing","","5","","10","","13 Nov 2020","5-8 Oct. 2020","5-8 Oct. 2020","IEEE","IEEE Conferences"
"An application of the constraint programming to the design and operation of synthetic aperture radars","M. Holzrichter","Sandia National Laboratories, Albuquerque, USA",2012 IEEE Conference on High Performance Extreme Computing,"10 Jan 2013","2012","","","1","2","The design and operation of synthetic aperture radars require compatible sets of hundreds of quantities. Compatibility is achieved when these quantities satisfy constraints arising from physics, geometry etc. In the aggregate these quantities and constraints form a logical model of the radar. In practice the logical model is distributed over multiple people, documents and software modules thereby becoming fragmented. Fragmentation gives rise to inconsistencies and errors. The SAR Inference Engine addresses the fragmentation problem by implementing the logical model of a Sandia synthetic aperture radar in a form that is intended to be usable from system design to mission planning to actual operation of the radar. These diverse contexts require extreme flexibility that is achieved by employing the constraint programming paradigm.","","978-1-4673-1576-0","10.1109/HPEC.2012.6408663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6408663","synthetic aperture radar;constraint programming;propagation networks","Synthetic aperture radar;Engines;Programming;Mathematical model;Context;Software","","","","4","IEEE","10 Jan 2013","10-12 Sept. 2012","10-12 Sept. 2012","IEEE","IEEE Conferences"
"Detection in low target to clutter ratio by massive multilooking. Application to the recovery of engine fragments buried in Greenland icesheet","H. M. J. Cantalloube",NA,EUSAR 2021; 13th European Conference on Synthetic Aperture Radar,"2 Jul 2021","2021","","","1","6","ONERA SAR system Sethi was involved in April 2018 in the search of engine fragments lost 6 months before by a jet-liner en route over Greenland and later buried under 2m of snow. Their radar echoes were thus attenuated by the propagation through snow and, because of the high backscattering of the surrounding ice, the target to clutter ratio was below 10% at X-band. Though the icesheet clutter is very homogeneous, detection of such low contrasted targets requires a very high level of multilooking to yield significant detection at a false alarm rate compatible to the wide area covered.","","978-3-8007-5457-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472689","","","","","","","","2 Jul 2021","29 March-1 April 2021","29 March-1 April 2021","VDE","VDE Conferences"
"Towards operational forest monitoring using satellite Synthetic Aperture Radar","M. L. Williams; A. K. Milne; A. L. Mitchell","Director Horizon Geoscience Consulting, Sydney, Australia; Earth and Environmental Sciences, The University of New South Wales, Sydney, Australia; Earth and Environmental Sciences, The University of New South Wales, Sydney, Australia",2015 International Conference on Space Science and Communication (IconSpace),"1 Oct 2015","2015","","","209","214","This paper describes, and illustrates using documented applications, a general framework methodology for wide-area forest and land use mapping and change detection using Synthetic Aperture Radar (SAR) remote sensing. Consideration is given to implementation of the SAR-based methodology using both commercial and free/open-source software. Our experience shows that constructing a complete processing chain requires either a variety of expensive commercial software packages, or recourse to considerable bespoke software development, and in either case yields a fragmented solution not readily accessible to non-experts. It is argued that this poses a barrier to the uptake of satellite SAR by tropical forest countries, preventing them from exploiting a reliable and predictable source of remote sensing data suited to forest monitoring. Construction of a free software tool for use with SAR and other remotely sensed data is considered and it is argued that a single tool encompassing the complete framework methodology is both feasible and desirable.","2165-431X","978-1-4799-1940-6","10.1109/IconSpace.2015.7283790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7283790","synthetic aperture radar;satellite;classification","Synthetic aperture radar;Software;Monitoring;Training;Remote sensing;Satellites;Accuracy","","","","27","IEEE","1 Oct 2015","10-12 Aug. 2015","10-12 Aug. 2015","IEEE","IEEE Conferences"
"Broad-band fragmented aperture phased array element design using genetic algorithms","B. Thors; H. Steyskal; H. Holter","KI/EAB/TFF, Ericsson Research Limited, Stockholm, Sweden; Division of Electromagnetic Theory, Royal Institute of Technology, Stockholm, Sweden; Saab Bofors Dynamics AB, Stockholm, Sweden",IEEE Transactions on Antennas and Propagation,"3 Oct 2005","2005","53","10","3280","3287","In this paper, a synthesis procedure to design thin broad-band fragmented aperture array elements is described. The arrays are assumed to be infinite periodic and the elements consist of a conducting pattern etched on a dielectric backed by a groundplane. A genetic algorithm (GA) is used to design the conducting pattern, relative permittivity, and thickness of the dielectric substrate with respect to array scan and bandwidth performance. The fitness function in the GA is evaluated using a finite-difference time-domain code with periodic boundary conditions. For a substrate thicker than about 0.1 /spl lambda//sub L/ (/spl lambda//sub L/= wavelength at the lowest frequency in the frequency band investigated), it was found that a bandwidth of at least one octave can be obtained for arrays scanned within 45/spl deg/ from broadside.","1558-2221","","10.1109/TAP.2005.856340","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1514583","Broad-band antennas;finite-difference time-domain (FDTD);genetic algorithm (GA);phased arrays","Phased arrays;Apertures;Algorithm design and analysis;Genetic algorithms;Dielectric substrates;Bandwidth;Frequency;Etching;Permittivity;Finite difference methods","","63","5","18","IEEE","3 Oct 2005","Oct. 2005","","IEEE","IEEE Journals"
"A fragmented aperture-coupled microstrip antenna","N. Herscovici; J. Ginn; T. Donisi; B. Tomasic","Sensors Directorate, Air Force Research Laboratory, Bedford, MA, USA; University of Central Florida, Orlando, FL, USA; Ansoft Corporation, Pittsburgh, PA, USA; Sensors Directorate, Air Force Research Laboratory, Bedford, MA, USA",2008 IEEE Antennas and Propagation Society International Symposium,"9 Sep 2008","2008","","","1","4","This paper summarizes an effort to obtain a wideband aperture-coupled fragmented microstrip antenna. The antenna is modeled as a 2.5D structure, and is optimized using a genetic algorithm (GA). The realistic physical feed, a microstrip-fed slot, is also included in the optimization process.","1947-1491","978-1-4244-2041-4","10.1109/APS.2008.4620013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4620013","","Microstrip;Microstrip antennas;Broadband antennas;Optimization;Antennas;Aperture antennas;Phased arrays","","4","1","8","IEEE","9 Sep 2008","5-11 July 2008","5-11 July 2008","IEEE","IEEE Conferences"
"A 3D Printed Fragmented Aperture Antenna","K. R. Cook; D. K. Richardson; J. K. Htay; J. B. Dee; C. T. Howard","Georgia Tech Research Institute, Atlanta, GA, USA; Georgia Tech Research Institute, Atlanta, GA, USA; Georgia Tech Research Institute, Atlanta, GA, USA; Georgia Tech Research Institute, Atlanta, GA, USA; Georgia Tech Research Institute, Atlanta, GA, USA",2019 IEEE International Symposium on Antennas and Propagation and USNC-URSI Radio Science Meeting,"31 Oct 2019","2019","","","1993","1994","This document describes a method of generating, optimizing, and fabricating a three-dimensional (3D) fragmented aperture antenna. The 3D design was able to achieve right-hand circular polarization with a single unbalanced feed. Measured results are shown to confirm the designed performance.","1947-1491","978-1-7281-0692-2","10.1109/APUSNCURSINRSM.2019.8888314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8888314","Antenna;3D Printing;3D Printed Antenna","Three-dimensional displays;Antenna measurements;Metals;Aperture antennas;Broadband antennas","","1","","5","IEEE","31 Oct 2019","7-12 July 2019","7-12 July 2019","IEEE","IEEE Conferences"
